Model year,Make,Model,Vehicle class,Motor (kW),Transmission,Fuel type,City (kWh/100 km),Highway (kWh/100 km),Combined (kWh/100 km),City (Le/100 km),Highway (Le/100 km),Combined (Le/100 km),Range (km),Recharge time (h),Energy Efficiency (km/kWh),City Efficiency (km/kWh),Highway Efficiency (km/kWh),power_efficiency_ratio,City_power_efficiency_ratio,Highway_power_efficiency_ratio,charging_speed
2026,Kia,EV9 Land AWD GT-Line,Sport utility vehicle: Standard,282,A1,B,23.0,29.2,25.5,2.6,3.3,2.9,451,10.5,3.9215686274509802,4.3478260869565215,3.4246575342465753,71.91,64.86,82.34400000000001,42.95238095238095
2026,Kia,EV9 GT,Sport utility vehicle: Standard,374,A1,B,24.9,29.2,26.7,2.8,3.3,3.0,418,10.8,3.7453183520599254,4.016064257028113,3.4246575342465753,99.85799999999999,93.12599999999999,109.208,38.7037037037037
2026,Kia,Niro EV,Sport utility vehicle: Small,150,A1,B,16.8,20.5,18.6,1.9,2.3,2.1,407,7.5,5.376344086021505,5.9523809523809526,4.878048780487805,27.900000000000002,25.2,30.75,54.266666666666666
2026,Lexus,"ES 350e (19"" Wheels)",Mid-size,167,A1,B,16.1,18.4,17.2,1.8,2.1,1.9,481,8.0,5.813953488372094,6.211180124223602,5.434782608695652,28.723999999999997,26.887000000000004,30.727999999999998,60.125
2026,Lexus,"ES 350e (21"" Wheels)",Mid-size,167,A1,B,16.2,18.7,17.3,1.8,2.1,1.9,470,8.0,5.780346820809248,6.172839506172839,5.347593582887701,28.891000000000002,27.054000000000002,31.229,58.75
2026,Lexus,"ES 500e AWD (19"" Wheels)",Mid-size,255,A1,B,17.5,19.4,18.4,2.0,2.2,2.1,444,8.0,5.434782608695652,5.714285714285714,5.154639175257732,46.92,44.625,49.47,55.5
2026,Lexus,"ES 500e AWD (21"" Wheels)",Mid-size,255,A1,B,17.7,19.9,18.7,2.0,2.2,2.1,438,8.0,5.347593582887701,5.649717514124294,5.025125628140704,47.685,45.135,50.745,54.75
2026,Lexus,RZ 350e,Sport utility vehicle: Small,165,A1,B,15.8,18.5,17.0,1.8,2.1,1.9,478,8.0,5.882352941176471,6.329113924050633,5.405405405405405,28.049999999999997,26.07,30.525000000000002,59.75
2026,Lexus,"RZ 450e AWD (18"" Wheels)",Sport utility vehicle: Small,230,A1,B,18.0,21.1,19.4,2.0,2.4,2.2,418,8.0,5.154639175257732,5.555555555555555,4.739336492890995,44.62,41.4,48.53,52.25
2026,Lexus,"RZ 450e AWD (20"" Wheels)",Sport utility vehicle: Small,230,A1,B,18.2,21.3,19.6,2.0,2.4,2.2,415,8.0,5.1020408163265305,5.4945054945054945,4.694835680751174,45.08,41.86,48.989999999999995,51.875
2026,Lexus,RZ 550e AWD,Sport utility vehicle: Small,300,A1,B,20.5,23.9,22.0,2.3,2.7,2.5,369,8.0,4.545454545454546,4.878048780487805,4.184100418410042,66.0,61.5,71.7,46.125
2026,Mercedes-Benz,CLA 350 4MATIC with EQ Technology,Compact,260,A1,B,17.4,18.2,17.7,2.0,2.0,2.0,502,8.85,5.649717514124294,5.74712643678161,5.4945054945054945,46.019999999999996,45.239999999999995,47.32,56.72316384180791
2026,Mercedes-Benz,EQE 320 4MATIC Sedan,Mid-size,235,A1,B,24.2,24.5,24.4,2.7,2.8,2.7,430,10.75,4.0983606557377055,4.132231404958678,4.081632653061225,57.33999999999999,56.86999999999999,57.574999999999996,40.0
2026,Mercedes-Benz,EQE 320 4MATIC SUV,Station wagon: Mid-size,235,A1,B,24.9,26.7,26.1,2.8,3.0,2.9,407,10.75,3.8314176245210727,4.016064257028113,3.7453183520599254,61.335,58.515,62.745,37.86046511627907
2026,Mercedes-Benz,EQS 400 4MATIC SUV,Sport utility vehicle: Standard,265,A1,B,26.1,27.0,26.5,2.9,3.0,3.0,502,14.0,3.7735849056603774,3.8314176245210727,3.7037037037037037,70.225,69.165,71.55,35.857142857142854
2026,Mercedes-Benz,EQS 450 4MATIC Sedan,Full-size,265,A1,B,23.1,22.4,22.8,2.6,2.5,2.6,591,14.0,4.385964912280701,4.329004329004329,4.464285714285714,60.42000000000001,61.215,59.36,42.214285714285715
2026,Mercedes-Benz,EQS 550 4MATIC SUV,Sport utility vehicle: Standard,400,A1,B,25.5,26.7,26.1,2.9,3.0,2.9,510,14.0,3.8314176245210727,3.9215686274509802,3.7453183520599254,104.4,102.0,106.8,36.42857142857143
2026,Mercedes-Benz,EQS 580 4MATIC Sedan,Full-size,400,A1,B,22.4,22.4,22.4,2.5,2.5,2.5,597,14.0,4.464285714285714,4.464285714285714,4.464285714285714,89.6,89.6,89.6,42.642857142857146
2026,Mercedes-Benz,G 580 with EQ Technology,Sport utility vehicle: Standard,432,A1,B,31.1,37.3,33.6,3.5,4.2,3.8,385,13.6,2.9761904761904763,3.215434083601286,2.680965147453083,145.152,134.352,161.136,28.308823529411764
2026,MINI,"Countryman SE ALL4 (18"" Wheels)",Sport utility vehicle: Small,225,A1,B,21.2,22.3,21.7,2.4,2.5,2.4,341,8.0,4.6082949308755765,4.716981132075472,4.484304932735426,48.824999999999996,47.699999999999996,50.175000000000004,42.625
2026,MINI,"Countryman SE ALL4 (19"" Wheels)",Sport utility vehicle: Small,225,A1,B,22.2,23.7,22.9,2.5,2.7,2.6,328,8.0,4.366812227074236,4.504504504504505,4.219409282700422,51.525,49.949999999999996,53.325,41.0
2026,Nissan,ARIYA SV,Station wagon: Small,160,A1,B,19.3,22.4,20.7,2.2,2.5,2.3,348,10.0,4.830917874396135,5.181347150259067,4.464285714285714,33.12,30.880000000000003,35.839999999999996,34.8
2026,Nissan,ARIYA SL+,Station wagon: Small,178,A1,B,20.0,23.1,21.4,2.2,2.6,2.4,465,14.0,4.672897196261682,5.0,4.329004329004329,38.092,35.6,41.118,33.214285714285715
2026,Nissan,ARIYA SL e-4ORCE,Station wagon: Small,250,A1,B,20.7,23.4,21.9,2.3,2.6,2.5,330,10.0,4.566210045662101,4.830917874396135,4.273504273504273,54.75,51.75,58.5,33.0
2026,Nissan,ARIYA SL+ e-4ORCE,Station wagon: Small,290,A1,B,21.5,24.3,22.8,2.4,2.7,2.6,438,14.0,4.385964912280701,4.651162790697675,4.11522633744856,66.12,62.349999999999994,70.47,31.285714285714285
2026,Nissan,ARIYA Platinum+ e-4ORCE,Station wagon: Small,290,A1,B,22.5,24.2,23.2,2.5,2.7,2.6,430,14.0,4.310344827586207,4.444444444444445,4.132231404958678,67.27999999999999,65.25,70.17999999999999,30.714285714285715
2026,Nissan,LEAF S PLUS,Station wagon: Small,160,A1,B,16.0,18.8,17.3,1.8,2.1,1.9,488,12.0,5.780346820809248,6.25,5.319148936170213,27.680000000000003,25.6,30.080000000000002,40.666666666666664
2026,Nissan,LEAF SV PLUS,Station wagon: Small,160,A1,B,17.1,19.9,18.4,1.9,2.2,2.1,463,12.0,5.434782608695652,5.847953216374268,5.025125628140704,29.439999999999998,27.360000000000003,31.839999999999996,38.583333333333336
2026,Nissan,LEAF Platinum PLUS,Station wagon: Small,160,A1,B,19.1,21.9,20.3,2.1,2.5,2.3,417,12.0,4.926108374384237,5.2356020942408374,4.566210045662101,32.48,30.560000000000002,35.04,34.75
2026,Polestar,"3 Long Range Single Motor (20"" Wheels)",Sport utility vehicle: Standard,245,A1,B,20.5,23.9,22.1,2.3,2.7,2.5,460,10.0,4.524886877828054,4.878048780487805,4.184100418410042,54.145,50.225,58.555,46.0
2026,Polestar,"3 Long Range Single Motor (21"" Wheels)",Sport utility vehicle: Standard,245,A1,B,20.0,23.5,21.6,2.2,2.6,2.4,468,10.0,4.62962962962963,5.0,4.25531914893617,52.92,49.0,57.575,46.8
2026,Polestar,"3 Long Range Dual Motor (20"" Wheels)",Sport utility vehicle: Standard,400,A1,B,22.4,25.1,23.6,2.5,2.8,2.7,496,11.0,4.23728813559322,4.464285714285714,3.98406374501992,94.40000000000002,89.6,100.4,45.09090909090909
2026,Polestar,"3 Long Range Dual Motor (21"" Wheels)",Sport utility vehicle: Standard,400,A1,B,22.1,24.9,23.3,2.5,2.8,2.6,502,11.0,4.291845493562231,4.524886877828054,4.016064257028113,93.2,88.4,99.6,45.63636363636363
2026,Polestar,"3 Long Range Dual Motor (22"" Wheels)",Sport utility vehicle: Standard,400,A1,B,24.5,27.4,25.8,2.8,3.1,2.9,452,11.0,3.875968992248062,4.081632653061225,3.6496350364963503,103.2,98.0,109.6,41.09090909090909
2026,Polestar,3 Long Range Dual Motor Performance Pack,Sport utility vehicle: Standard,500,A1,B,24.5,27.4,25.8,2.8,3.1,2.9,452,11.0,3.875968992248062,4.081632653061225,3.6496350364963503,129.0,122.5,137.0,41.09090909090909
2026,Polestar,4 Long Range Single Motor,Sport utility vehicle: Standard,200,A1,B,21.1,23.0,21.7,2.4,2.6,2.5,499,11.0,4.6082949308755765,4.739336492890995,4.3478260869565215,43.4,42.199999999999996,46.0,45.36363636363637
2026,Polestar,4 Long Range Dual Motor,Sport utility vehicle: Standard,400,A1,B,23.6,26.1,24.9,2.6,2.9,2.8,451,11.0,4.016064257028113,4.23728813559322,3.8314176245210727,99.6,94.40000000000002,104.4,41.0
2026,Polestar,4 Long Range Dual Motor Performance,Sport utility vehicle: Standard,400,A1,B,26.1,28.6,27.3,2.9,3.2,3.1,410,11.0,3.663003663003663,3.8314176245210727,3.4965034965034962,109.2,104.4,114.4,37.27272727272727
2026,Rivian,"R1S Dual Standard (20"" Wheels)",Sport utility vehicle: Standard,418,A1,B,24.6,29.1,26.6,2.8,3.3,3.0,415,9.5,3.7593984962406015,4.0650406504065035,3.4364261168384878,111.188,102.82800000000002,121.638,43.68421052631579
2026,Rivian,"R1S Dual Standard (22"" Wheels)",Sport utility vehicle: Standard,418,A1,B,22.8,27.2,24.8,2.6,3.1,2.8,435,9.5,4.032258064516129,4.385964912280701,3.6764705882352944,103.664,95.30400000000002,113.696,45.78947368421053
2026,Rivian,"R1S Dual Large (20"" Wheels)",Sport utility vehicle: Standard,418,A1,B,24.6,29.1,26.6,2.8,3.3,3.0,483,12.0,3.7593984962406015,4.0650406504065035,3.4364261168384878,111.188,102.82800000000002,121.638,40.25
2026,Rivian,"R1S Dual Large (22"" Wheels)",Sport utility vehicle: Standard,418,A1,B,22.3,27.3,24.5,2.5,3.1,2.8,529,12.0,4.081632653061225,4.484304932735426,3.663003663003663,102.41,93.21400000000001,114.114,44.083333333333336
2026,Rivian,"R1S All-Terrain Dual Large (20"" Wheels)",Sport utility vehicle: Standard,418,A1,B,25.6,30.0,27.6,2.9,3.4,3.1,465,12.0,3.623188405797101,3.90625,3.3333333333333335,115.36800000000001,107.008,125.39999999999999,38.75
2026,Rivian,"R1S AT Performance Dual Large (20"" Wheels)",Sport utility vehicle: Standard,496,A1,B,25.6,30.0,27.6,2.9,3.4,3.1,465,12.0,3.623188405797101,3.90625,3.3333333333333335,136.89600000000002,126.976,148.79999999999998,38.75
2026,Rivian,"R1S Performance Dual Large (20"" Wheels)",Sport utility vehicle: Standard,496,A1,B,24.6,29.1,26.6,2.8,3.3,3.0,483,12.0,3.7593984962406015,4.0650406504065035,3.4364261168384878,131.936,122.01600000000002,144.336,40.25
2026,Rivian,"R1S Performance Dual Large (22"" Wheels)",Sport utility vehicle: Standard,496,A1,B,22.3,27.3,24.5,2.5,3.1,2.8,529,12.0,4.081632653061225,4.484304932735426,3.663003663003663,121.52,110.608,135.40800000000002,44.083333333333336
2026,Rivian,"R1S Dual Large Plus (20"" Wheels)",Sport utility vehicle: Standard,418,A1,B,24.8,29.3,26.8,2.8,3.3,3.0,510,12.0,3.7313432835820897,4.032258064516129,3.41296928327645,112.024,103.664,122.474,42.5
2026,Rivian,"R1S Dual Large Plus (22"" Wheels)",Sport utility vehicle: Standard,418,A1,B,23.5,27.8,25.4,2.6,3.1,2.9,531,12.0,3.937007874015748,4.25531914893617,3.597122302158273,106.172,98.23,116.20400000000001,44.25
2026,Rivian,"R1S All-Terrain Dual Large Plus (20"" Wheels)",Sport utility vehicle: Standard,418,A1,B,27.5,31.1,29.1,3.1,3.5,3.3,470,12.0,3.4364261168384878,3.6363636363636362,3.215434083601286,121.638,114.95,129.99800000000002,39.166666666666664
2026,Rivian,"R1S AT Performance Dual Large Plus (20"" Wheels)",Sport utility vehicle: Standard,496,A1,B,27.5,31.1,29.1,3.1,3.5,3.3,470,12.0,3.4364261168384878,3.6363636363636362,3.215434083601286,144.336,136.4,154.256,39.166666666666664
2026,Rivian,"R1S Performance Dual Large Plus (20"" Wheels)",Sport utility vehicle: Standard,496,A1,B,24.8,29.3,26.8,2.8,3.3,3.0,510,12.0,3.7313432835820897,4.032258064516129,3.41296928327645,132.928,123.008,145.328,42.5
2026,Rivian,"R1S Performance Dual Large Plus (22"" Wheels)",Sport utility vehicle: Standard,496,A1,B,23.5,27.8,25.4,2.6,3.1,2.9,531,12.0,3.937007874015748,4.25531914893617,3.597122302158273,125.984,116.56,137.888,44.25
2026,Rivian,"R1S Dual Max (20"" Wheels)",Sport utility vehicle: Standard,418,A1,B,24.2,28.3,26.1,2.7,3.2,2.9,612,15.0,3.8314176245210727,4.132231404958678,3.5335689045936394,109.098,101.15599999999999,118.29400000000001,40.8
2026,Rivian,"R1S Dual Max (22"" Wheels)",Sport utility vehicle: Standard,418,A1,B,22.9,27.1,24.8,2.6,3.0,2.8,660,15.0,4.032258064516129,4.366812227074236,3.6900369003690034,103.664,95.722,113.278,44.0
2026,Rivian,"R1S All-Terrain Dual Max (20"" Wheels)",Sport utility vehicle: Standard,418,A1,B,25.5,28.5,26.9,2.9,3.2,3.0,595,15.0,3.717472118959108,3.9215686274509802,3.508771929824561,112.44200000000001,106.59,119.13000000000001,39.666666666666664
2026,Rivian,"R1S All-Terrain Performance Dual Max (20"" Wheels)",Sport utility vehicle: Standard,496,A1,B,25.5,28.5,26.9,2.9,3.2,3.0,595,15.0,3.717472118959108,3.9215686274509802,3.508771929824561,133.424,126.48,141.36,39.666666666666664
2026,Rivian,"R1S Performance Dual Max (20"" Wheels)",Sport utility vehicle: Standard,496,A1,B,24.2,28.3,26.1,2.7,3.2,2.9,612,15.0,3.8314176245210727,4.132231404958678,3.5335689045936394,129.456,120.03199999999998,140.368,40.8
2026,Rivian,"R1S Performance Dual Max (22"" Wheels)",Sport utility vehicle: Standard,496,A1,B,22.9,27.1,24.8,2.6,3.0,2.8,660,15.0,4.032258064516129,4.366812227074236,3.6900369003690034,123.008,113.58399999999999,134.416,44.0
2026,Rivian,"R1S Tri Max (22"" Wheels)",Sport utility vehicle: Standard,634,A1,B,25.8,30.0,27.7,2.9,3.4,3.1,597,15.0,3.6101083032490977,3.875968992248062,3.3333333333333335,175.618,163.572,190.2,39.8
2026,Rivian,"R1S All-Terrain Tri Max (20"" Wheels)",Sport utility vehicle: Standard,634,A1,B,29.2,33.2,31.0,3.3,3.7,3.5,529,15.0,3.225806451612903,3.4246575342465753,3.012048192771084,196.54000000000002,185.12800000000001,210.48800000000003,35.266666666666666
2026,Rivian,"R1S Quad Max (20"" Wheels AT)",Sport utility vehicle: Standard,764,A1,B,29.5,33.1,31.1,3.3,3.7,3.5,523,14.0,3.215434083601286,3.389830508474576,3.021148036253776,237.604,225.38000000000002,252.88400000000001,37.357142857142854
2026,Rivian,"R1S Quad Max (22"" Wheels)",Sport utility vehicle: Standard,764,A1,B,26.1,29.4,27.6,2.9,3.3,3.1,602,14.0,3.623188405797101,3.8314176245210727,3.4013605442176873,210.86400000000003,199.404,224.61599999999999,43.0
2026,Rivian,"R1S Quad Max (22"" Wheels UHP)",Sport utility vehicle: Standard,764,A1,B,27.8,31.4,29.4,3.1,3.5,3.3,544,14.0,3.4013605442176873,3.597122302158273,3.1847133757961785,224.61599999999999,212.392,239.896,38.857142857142854
2026,Rivian,"R1T Dual Standard (20"" Wheels)",Pickup truck: Standard,418,A1,B,24.6,29.1,26.6,2.8,3.3,3.0,415,9.5,3.7593984962406015,4.0650406504065035,3.4364261168384878,111.188,102.82800000000002,121.638,43.68421052631579
2026,Rivian,"R1T Dual Standard (22"" Wheels)",Pickup truck: Standard,418,A1,B,22.8,27.2,24.8,2.6,3.1,2.8,435,9.5,4.032258064516129,4.385964912280701,3.6764705882352944,103.664,95.30400000000002,113.696,45.78947368421053
2026,Rivian,"R1T Dual Large (20"" Wheels)",Pickup truck: Standard,418,A1,B,24.6,29.1,26.6,2.8,3.3,3.0,483,12.0,3.7593984962406015,4.0650406504065035,3.4364261168384878,111.188,102.82800000000002,121.638,40.25
2026,Rivian,"R1T Dual Large (22"" Wheels)",Pickup truck: Standard,418,A1,B,22.3,27.3,24.5,2.5,3.1,2.8,529,12.0,4.081632653061225,4.484304932735426,3.663003663003663,102.41,93.21400000000001,114.114,44.083333333333336
2026,Rivian,"R1T All-Terrain Dual Large (20"" Wheels)",Pickup truck: Standard,418,A1,B,25.6,30.0,27.6,2.9,3.4,3.1,465,12.0,3.623188405797101,3.90625,3.3333333333333335,115.36800000000001,107.008,125.39999999999999,38.75
2026,Rivian,"R1T AT Performance Dual Large (20"" Wheels)",Pickup truck: Standard,496,A1,B,25.6,30.0,27.6,2.9,3.4,3.1,465,12.0,3.623188405797101,3.90625,3.3333333333333335,136.89600000000002,126.976,148.79999999999998,38.75
2026,Rivian,"R1T Performance Dual Large (20"" Wheels)",Pickup truck: Standard,496,A1,B,24.6,29.1,26.6,2.8,3.3,3.0,483,12.0,3.7593984962406015,4.0650406504065035,3.4364261168384878,131.936,122.01600000000002,144.336,40.25
2026,Rivian,"R1T Performance Dual Large (22"" Wheels)",Pickup truck: Standard,496,A1,B,22.3,27.3,24.5,2.5,3.1,2.8,529,12.0,4.081632653061225,4.484304932735426,3.663003663003663,121.52,110.608,135.40800000000002,44.083333333333336
2026,Rivian,"R1T Dual Large Plus (20"" Wheels)",Pickup truck: Standard,418,A1,B,24.8,29.3,26.8,2.8,3.3,3.0,510,12.0,3.7313432835820897,4.032258064516129,3.41296928327645,112.024,103.664,122.474,42.5
2026,Rivian,"R1T Dual Large Plus (22"" Wheels)",Pickup truck: Standard,418,A1,B,23.5,27.8,25.4,2.6,3.1,2.9,531,12.0,3.937007874015748,4.25531914893617,3.597122302158273,106.172,98.23,116.20400000000001,44.25
2026,Rivian,"R1T All-Terrain Dual Large Plus (20"" Wheels)",Pickup truck: Standard,418,A1,B,27.5,31.1,29.1,3.1,3.5,3.3,470,12.0,3.4364261168384878,3.6363636363636362,3.215434083601286,121.638,114.95,129.99800000000002,39.166666666666664
2026,Rivian,"R1T AT Performance Dual Large Plus (20"" Wheels)",Pickup truck: Standard,496,A1,B,27.5,31.1,29.1,3.1,3.5,3.3,470,12.0,3.4364261168384878,3.6363636363636362,3.215434083601286,144.336,136.4,154.256,39.166666666666664
2026,Rivian,"R1T Performance Dual Large Plus (20"" Wheels)",Pickup truck: Standard,496,A1,B,24.8,29.3,26.8,2.8,3.3,3.0,510,12.0,3.7313432835820897,4.032258064516129,3.41296928327645,132.928,123.008,145.328,42.5
2026,Rivian,"R1T Performance Dual Large Plus (22"" Wheels)",Pickup truck: Standard,496,A1,B,23.5,27.8,25.4,2.6,3.1,2.9,531,12.0,3.937007874015748,4.25531914893617,3.597122302158273,125.984,116.56,137.888,44.25
2026,Rivian,"R1T Dual Max (20"" Wheels)",Pickup truck: Standard,418,A1,B,24.2,28.3,26.1,2.7,3.2,2.9,612,15.0,3.8314176245210727,4.132231404958678,3.5335689045936394,109.098,101.15599999999999,118.29400000000001,40.8
2026,Rivian,"R1T Dual Max (22"" Wheels)",Pickup truck: Standard,418,A1,B,22.5,26.1,24.1,2.5,2.9,2.7,676,15.0,4.149377593360995,4.444444444444445,3.8314176245210727,100.73800000000001,94.05,109.098,45.06666666666667
2026,Rivian,"R1T All-Terrain Dual Max (20"" Wheels)",Pickup truck: Standard,418,A1,B,25.5,28.5,26.9,2.9,3.2,3.0,595,15.0,3.717472118959108,3.9215686274509802,3.508771929824561,112.44200000000001,106.59,119.13000000000001,39.666666666666664
2026,Rivian,"R1T All-Terrain Performance Dual Max (20"" Wheels)",Pickup truck: Standard,496,A1,B,25.5,28.5,26.9,2.9,3.2,3.0,595,15.0,3.717472118959108,3.9215686274509802,3.508771929824561,133.424,126.48,141.36,39.666666666666664
2026,Rivian,"R1T Performance Dual Max (20"" Wheels)",Pickup truck: Standard,496,A1,B,24.2,28.3,26.1,2.7,3.2,2.9,612,15.0,3.8314176245210727,4.132231404958678,3.5335689045936394,129.456,120.03199999999998,140.368,40.8
2026,Rivian,"R1T Performance Dual Max (22"" Wheels)",Pickup truck: Standard,496,A1,B,22.5,26.1,24.1,2.5,2.9,2.7,676,15.0,4.149377593360995,4.444444444444445,3.8314176245210727,119.53600000000002,111.6,129.456,45.06666666666667
2026,Rivian,"R1T Tri Max (22"" Wheels)",Pickup truck: Standard,634,A1,B,25.8,30.0,27.7,2.9,3.4,3.1,597,15.0,3.6101083032490977,3.875968992248062,3.3333333333333335,175.618,163.572,190.2,39.8
2026,Rivian,"R1T All-Terrain Tri Max (20"" Wheels)",Pickup truck: Standard,634,A1,B,29.2,33.2,31.0,3.3,3.7,3.5,529,15.0,3.225806451612903,3.4246575342465753,3.012048192771084,196.54000000000002,185.12800000000001,210.48800000000003,35.266666666666666
2026,Rivian,"R1T Quad Max (20"" Wheels AT)",Pickup truck: Standard,764,A1,B,29.5,33.1,31.1,3.3,3.7,3.5,523,14.0,3.215434083601286,3.389830508474576,3.021148036253776,237.604,225.38000000000002,252.88400000000001,37.357142857142854
2026,Rivian,"R1T Quad Max (22"" Wheels)",Pickup truck: Standard,764,A1,B,26.1,29.4,27.6,2.9,3.3,3.1,602,14.0,3.623188405797101,3.8314176245210727,3.4013605442176873,210.86400000000003,199.404,224.61599999999999,43.0
2026,Rivian,"R1T Quad Max (22"" Wheels UHP)",Pickup truck: Standard,764,A1,B,27.8,31.4,29.4,3.1,3.5,3.3,544,14.0,3.4013605442176873,3.597122302158273,3.1847133757961785,224.61599999999999,212.392,239.896,38.857142857142854
2026,Rolls-Royce,"Spectre (22"" Wheels)",Compact,430,A1,B,28.4,25.5,27.1,3.2,2.9,3.0,446,10.0,3.6900369003690034,3.5211267605633805,3.9215686274509802,116.53,122.11999999999999,109.65,44.6
2026,Rolls-Royce,"Spectre (23"" Wheels)",Compact,430,A1,B,31.2,27.9,29.7,3.5,3.1,3.3,407,10.0,3.367003367003367,3.2051282051282053,3.5842293906810037,127.71,134.16,119.97,40.7
2026,Rolls-Royce,"Black Badge Spectre (22"" Wheels)",Compact,485,A1,B,29.8,26.3,28.2,3.4,3.0,3.2,428,10.0,3.546099290780142,3.3557046979865772,3.802281368821293,136.76999999999998,144.53,127.55499999999999,42.8
2026,Rolls-Royce,"Black Badge Spectre (23"" Wheels)",Compact,485,A1,B,31.2,28.5,30.0,3.5,3.2,3.4,404,10.0,3.3333333333333335,3.2051282051282053,3.508771929824561,145.5,151.32,138.225,40.4
2026,Tesla,Cybertruck AWD,Pickup truck: Standard,449,A1,B,24.8,29.0,26.7,2.8,3.3,3.0,523,11.7,3.7453183520599254,4.032258064516129,3.4482758620689653,119.883,111.352,130.21,44.700854700854705
2026,Tesla,Cybertruck Premium,Pickup truck: Standard,449,A1,B,24.8,29.0,26.7,2.8,3.3,3.0,523,11.7,3.7453183520599254,4.032258064516129,3.4482758620689653,119.883,111.352,130.21,44.700854700854705
2026,Tesla,Model 3 Performance,Mid-size,380,A1,B,17.4,19.5,18.4,2.0,2.2,2.1,497,8.0,5.434782608695652,5.74712643678161,5.128205128205129,69.92,66.11999999999999,74.1,62.125
2026,Tesla,Model S,Full-size,491,A1,B,15.9,18.0,16.9,1.8,2.0,1.9,660,10.0,5.91715976331361,6.289308176100628,5.555555555555555,82.97899999999998,78.069,88.38000000000001,66.0
2026,Tesla,"Model S Plaid (19"" Wheels)",Full-size,750,A1,B,18.3,19.9,19.0,2.1,2.2,2.1,592,10.0,5.2631578947368425,5.46448087431694,5.025125628140704,142.5,137.25,149.25,59.2
2026,Tesla,"Model S Plaid (21"" Wheels)",Full-size,750,A1,B,21.7,23.5,22.5,2.4,2.6,2.5,497,10.0,4.444444444444445,4.6082949308755765,4.25531914893617,168.75,162.74999999999997,176.25,49.7
2026,Tesla,Model X,Sport utility vehicle: Standard,491,A1,B,19.1,21.2,20.0,2.1,2.4,2.2,566,14.0,5.0,5.2356020942408374,4.716981132075472,98.2,93.781,104.092,40.42857142857143
2026,Tesla,Model X Plaid,Sport utility vehicle: Standard,690,A1,B,19.9,22.2,20.9,2.2,2.5,2.4,539,14.0,4.784688995215311,5.025125628140704,4.504504504504505,144.21,137.30999999999997,153.18,38.5
2026,Tesla,Model Y RWD-B,Sport utility vehicle: Small,220,A1,B,14.6,16.3,15.4,1.6,1.8,1.7,463,8.0,6.4935064935064934,6.8493150684931505,6.134969325153374,33.88,32.12,35.86,57.875
2026,Tesla,Model Y Standard-B,Sport utility vehicle: Small,220,A1,B,14.6,16.3,15.4,1.6,1.8,1.7,463,8.0,6.4935064935064934,6.8493150684931505,6.134969325153374,33.88,32.12,35.86,57.875
2026,Tesla,Model Y Long Range AWD-I,Sport utility vehicle: Small,296,A1,B,16.1,18.2,17.1,1.8,2.0,1.9,526,8.0,5.847953216374268,6.211180124223602,5.4945054945054945,50.61600000000001,47.656000000000006,53.872,65.75
